,int.rate,log.annual.inc,dtai,fico,days.with.cr.line,inq.last.6mths,delinq.2yrs,default
686,0.1071,10.62132735,12.12,692,7140.041667,0,0,0
4431,0.16,10.66886237,15.57,667,4051.0,2,0,0
7122,0.1385,11.20357022,16.24,707,6240.0,1,0,1
5632,0.1322,11.60823564,9.86,687,5880.0,1,0,0
3036,0.1189,11.3736634,19.38,727,5609.958333,1,0,1
432,0.0983,11.184421400000002,8.98,757,4619.041667,6,0,0
6408,0.0774,11.12726298,1.41,737,10320.04167,0,0,0
7169,0.0714,11.05089001,12.19,742,3300.0,0,0,0
4734,0.1218,11.07819631,12.07,697,5759.958333,1,0,0
5560,0.0859,11.04292184,9.02,777,13950.0,2,0,0
6097,0.1287,10.37349118,21.68,737,4559.041667,1,0,1
655,0.1324,11.09741002,18.2,672,4620.041667,3,1,0
8891,0.1537,10.08580911,18.35,682,870.0416667000002,0,0,0
8743,0.1412,11.17043516,6.24,657,2490.0,3,0,0
6158,0.1531,11.19821472,13.78,682,8700.0,0,0,0
3341,0.1284,11.25208005,8.57,692,2790.0,2,0,0
2854,0.16,10.67359577,11.08,672,2939.958333,0,0,0
3168,0.1221,10.4341158,18.0,697,1710.0,0,0,0
3209,0.1347,11.08214255,7.03,687,2880.0,2,0,0
9560,0.1867,11.40756495,15.76,667,10050.04167,7,0,0
4294,0.0894,11.00209984,22.48,742,5190.0,4,0,0
1243,0.1033,10.75790288,1.79,702,3179.958333,2,0,0
1561,0.1241,11.59910316,14.38,702,5640.041667,1,0,0
1433,0.1304,11.98292909,12.61,692,3569.958333,0,0,0
1335,0.1159,11.35040654,13.19,682,7499.958333,0,0,0
1508,0.1272,11.36917056,20.12,682,2790.0,1,0,0
6962,0.1392,10.7254676,23.26,687,6570.0,0,0,0
7809,0.1343,11.08214255,18.22,667,990.9583332999998,3,0,0
459,0.092,10.71441777,4.88,732,4079.0,0,0,0
4704,0.1496,10.645424900000002,4.46,672,1769.9583329999998,0,0,1
2658,0.1253,10.59663473,12.87,787,2249.958333,0,0,1
9232,0.1496,9.708931458,16.18,677,2131.958333,4,1,1
8164,0.1583,11.00209984,17.28,657,5400.0,2,0,1
2226,0.1442,11.44035477,15.81,692,7020.0,1,0,0
5468,0.1183,11.38509209,19.7,732,6481.958333,2,0,0
7347,0.1348,11.38509209,10.34,677,3810.041667,1,0,0
4302,0.1422,10.59663473,0.57,687,1860.0,1,0,1
3059,0.1218,10.71441777,3.84,752,1982.0416670000002,5,0,0
3435,0.1095,11.849397699999999,10.91,732,4980.0,0,0,0
1328,0.1412,10.23995979,24.77,682,3239.958333,0,0,0
1002,0.08,11.73606902,5.46,797,9330.0,2,0,0
555,0.1197,10.51856508,20.63,702,3270.0,0,0,0
3931,0.1221,11.51791301,8.6,697,5639.958333,1,0,0
7546,0.0676,10.858999,14.54,777,3390.0,2,0,0
4479,0.1913,10.81977828,17.28,677,3996.0,1,1,1
2833,0.08,11.27720313,0.5,782,7622.0,2,0,0
6735,0.1148,11.22524339,15.63,747,7680.0,1,0,0
2680,0.1253,10.46310334,13.39,707,4889.958333,1,0,0
969,0.0976,10.75790288,13.53,717,8429.958333,1,0,0
6695,0.1426,11.77528973,24.95,702,8310.0,0,0,0
772,0.0976,11.18886982,15.63,717,4379.958333,0,0,0
6490,0.07400000000000001,10.50232405,18.59,762,5640.041667,2,0,0
4789,0.1635,10.54513089,5.18,672,1379.958333,1,0,0
3291,0.1316,10.71441777,20.64,692,1440.0,1,0,0
5769,0.1565,11.28978191,23.65,672,1890.0,2,0,0
923,0.1166,11.15051985,3.53,677,3120.0,0,0,0
1730,0.0932,10.71441777,14.24,737,2282.041667,0,0,0
7991,0.0996,9.798127037,10.33,682,2910.0,1,0,1
1332,0.0863,11.28983191,1.84,727,4530.0,1,0,0
2681,0.1316,10.91508846,12.09,702,2219.958333,2,0,0
3362,0.1284,11.51292546,17.26,687,3243.0,2,0,0
1622,0.1178,11.12726298,5.29,687,3750.041667,0,1,0
2819,0.0963,10.89673933,18.2,757,4431.958333,0,0,0
9339,0.0859,11.69524702,12.05,807,6149.958333,0,0,0
5863,0.0894,11.07069263,7.53,787,3691.041667,4,0,0
1839,0.1221,11.22524339,14.58,712,5730.041667,1,0,0
3267,0.1347,11.60827201,21.82,687,5015.0,0,0,0
6405,0.0859,10.91272203,3.59,802,7350.0,5,0,0
6166,0.0894,10.89673933,13.71,727,2702.041667,1,0,0
826,0.0832,10.40426284,3.42,722,2160.0,1,0,0
9202,0.2017,10.57131693,17.32,677,1709.9583329999998,10,0,0
613,0.1039,11.15051985,15.72,707,2970.0,1,0,1
30,0.0807,11.51292546,2.3,742,3148.958333,0,0,0
8445,0.1261,10.47107151,20.1,687,990.0,6,0,0
4336,0.0859,10.81985828,3.72,767,9989.958333,0,0,0
5072,0.1253,10.75798798,22.9,697,3660.0,1,0,0
5758,0.1357,11.00209984,13.28,682,1710.0,3,1,0
3682,0.0932,10.26479176,24.54,737,2429.958333,3,0,0
5757,0.0859,10.93310697,9.11,762,5190.041667,1,0,0
517,0.1008,11.87756858,3.84,762,4725.0,8,0,0
4565,0.1148,10.59663473,14.55,732,1289.958333,0,0,0
395,0.092,11.03488966,13.12,742,5250.041667,1,0,1
7117,0.1385,11.69524702,13.61,707,3360.0,1,0,0
5389,0.1287,10.08580911,10.8,702,2640.0,0,0,1
9015,0.1632,10.6359516,17.16,692,1680.0,6,0,0
9487,0.1357,12.20607265,14.3,722,5371.041667,0,0,1
3054,0.0963,11.5228758,15.15,752,4350.0,2,0,0
8246,0.1513,11.15625052,15.99,642,3001.0,5,0,0
2873,0.1316,10.1266311,9.55,687,5249.958333,0,0,1
8765,0.1191,12.56024446,4.33,682,2250.0,6,0,1
5653,0.1148,11.05089001,10.17,802,4058.041667,1,0,0
1027,0.1039,11.09741002,1.56,697,2309.958333,0,0,0
8135,0.1236,11.05089001,14.51,667,2880.0,5,0,1
4007,0.1126,11.3736634,18.36,732,2069.958333,1,0,0
8501,0.1576,10.77895629,25.4,677,1980.0,8,0,1
309,0.133,10.20359214,7.16,662,1530.041667,1,1,1
6122,0.1635,11.15625052,3.05,662,3420.041667,0,0,0
6658,0.1114,10.97944515,0.31,727,4080.0,1,0,0
5186,0.1496,10.87804719,13.0,707,3869.958333,0,0,0
1664,0.1209,11.2185544,19.01,692,4500.041667,0,0,0
9193,0.1726,10.30895266,8.96,717,1979.9583329999998,10,0,0
8675,0.0832,10.73639668,0.65,732,809.9583332999999,1,0,0
7085,0.0788,11.15625052,23.09,722,8130.041667,1,0,0
2814,0.08,11.03488966,1.2,787,6689.958333,4,0,0
5074,0.1357,10.29768947,15.53,682,3330.0,2,0,1
4121,0.0894,11.00791623,4.24,742,2160.0,2,0,0
2443,0.1316,10.37349118,11.44,697,2040.0416670000002,2,0,0
3204,0.0932,10.858999,12.48,742,3420.958333,0,0,0
5749,0.1218,10.594131599999999,13.71,737,3510.0,0,0,0
4187,0.0774,10.858999,2.58,767,3419.958333,0,0,0
548,0.1197,9.782505656,15.51,672,4290.041667,2,0,0
6959,0.0894,11.40756495,6.19,752,3394.041667,0,0,0
20,0.08,11.22524339,16.08,772,4888.958333,1,0,0
4898,0.1322,10.96819829,16.9,677,4289.958333,3,0,0
1148,0.08,10.77895629,4.28,812,7950.0,0,0,0
4097,0.1537,11.184421400000002,3.3,707,4979.958333,3,0,0
2961,0.1221,9.210340372000001,0.0,717,1334.0,2,0,0
9457,0.1565,11.40756495,22.09,697,4771.0,7,1,0
3753,0.0963,10.46310334,8.85,732,3149.958333,0,0,1
8724,0.1418,9.998797732,15.44,647,1500.0,1,2,1
5569,0.1392,9.998797732,21.49,667,3335.0,0,0,0
1694,0.1146,9.862665558,9.63,707,3420.041667,1,0,0
1756,0.0788,10.1266311,19.15,737,6030.041667,0,0,1
4633,0.1357,11.22524339,2.85,692,4770.0,3,0,0
6798,0.07400000000000001,9.655026193,15.46,762,10443.04167,0,0,0
7462,0.0714,10.57131693,22.65,742,2730.041667,2,0,1
9360,0.1565,10.08580911,10.35,662,2019.0416670000002,4,0,1
6725,0.16699999999999998,11.2009507,19.98,692,3723.041667,3,0,1
2007,0.0932,11.60823564,10.29,752,4410.0,0,0,0
3896,0.1461,11.14186178,12.7,682,10820.95833,0,0,0
8664,0.0945,11.06657586,9.17,722,5790.0,8,0,0
7378,0.1496,10.4341158,9.78,687,4710.0,0,0,0
4042,0.1114,11.15625052,14.52,717,3669.0,2,0,0
9080,0.1316,9.852194257999999,24.25,682,1680.0,4,0,1
7672,0.1025,10.645424900000002,21.63,712,3420.041667,2,0,0
8922,0.1853,11.98292909,11.27,677,5438.0,6,0,0
6452,0.1496,11.3736634,24.19,707,10591.0,3,0,0
4563,0.1183,10.81985828,19.03,747,3600.0,4,0,0
7044,0.1496,11.47210347,5.65,662,4381.0,1,2,0
2625,0.1221,11.21182037,17.56,712,7170.0,2,0,0
4183,0.0774,11.15625052,15.1,797,9029.958333,1,0,0
6510,0.1148,10.4341158,24.49,722,4050.0,0,0,0
3820,0.1316,10.80242865,0.56,717,1259.958333,2,0,0
3937,0.1158,11.19821472,10.22,752,8400.0,1,0,0
203,0.0775,10.77895629,13.53,787,10260.04167,3,0,0
2411,0.0932,11.09741002,5.8,747,4559.958333,0,0,0
6085,0.1392,11.22524339,23.92,707,4699.0,0,0,0
5013,0.1426,10.40426284,8.11,692,3959.958333,2,0,0
8057,0.128,11.22524339,3.42,647,3330.0,3,0,0
4536,0.16699999999999998,11.47210347,7.05,722,4140.0,2,0,0
5462,0.1218,12.07539432,10.19,717,3840.0,2,0,0
1704,0.1221,11.22524339,9.1,707,6240.041667,1,0,0
8879,0.1379,10.858999,21.99,682,3030.041667,4,0,1
4602,0.1774,11.31447453,2.87,677,4290.958333,0,1,1
2874,0.1537,11.15625052,17.04,667,5580.958333,0,0,0
8136,0.1046,11.33857208,16.67,722,4458.0,4,0,0
4646,0.1565,10.91508846,22.84,672,4619.958333,0,0,1
4578,0.1218,11.15625052,14.31,722,3000.0,1,1,0
9071,0.0768,10.73630972,23.64,712,3240.0,3,0,1
8178,0.1425,10.52406404,17.55,657,2850.0,2,0,0
3609,0.1221,11.32215229,11.91,702,3779.958333,1,0,0
5875,0.1253,10.69194491,21.63,717,3690.041667,0,0,0
3581,0.1411,10.4341158,7.98,662,2009.9583329999998,1,2,0
7340,0.0751,10.08580911,5.55,727,2040.0416670000002,0,0,1
3695,0.1442,9.680344001,11.1,677,1140.0,0,0,0
1261,0.1128,10.93403511,19.25,707,3539.958333,1,0,0
761,0.0863,10.75363848,12.23,727,2940.958333,0,0,0
880,0.1134,11.00209984,14.56,687,3419.958333,0,0,0
9303,0.1843,11.09741002,9.24,697,9449.958333,7,0,1
8114,0.1078,11.09741002,5.13,687,3119.041667,5,0,1
102,0.1501,11.47210347,16.89,702,4080.0,0,0,1
6648,0.1635,10.7864283,10.52,717,4262.041667,0,1,1
795,0.1197,10.95954023,18.76,682,4350.0,1,1,0
8844,0.1683,11.00209984,14.68,682,11520.0,9,1,0
5469,0.1287,11.04132055,13.63,712,2340.0,1,0,0
3898,0.1221,10.89049766,24.35,702,3600.0,0,0,0
5491,0.1148,10.727663,8.84,737,4410.0,0,0,0
316,0.1236,11.79810441,13.42,687,3420.041667,0,0,0
2645,0.08,10.70324447,6.44,752,5340.0,1,0,0
56,0.1154,9.903487553,2.04,662,1139.0,2,0,0
2589,0.1347,9.903487553,15.06,702,1469.958333,2,1,0
1587,0.1146,11.15625052,0.26,807,6570.0,1,0,0
4202,0.1357,11.26446411,23.72,682,4649.958333,1,0,0
7024,0.1565,11.11986806,13.58,677,4830.0,0,0,1
3771,0.1126,10.96819829,6.33,782,3631.0,0,0,0
8784,0.1507,10.59182318,18.27,652,3342.0,3,0,0
673,0.1071,11.24177269,10.37,702,11280.0,0,0,0
6224,0.1496,11.112447900000001,21.74,687,8189.041667,0,0,0
6190,0.1322,11.00209984,14.42,682,6210.0,0,0,0
2313,0.1189,10.89807177,17.95,712,4920.041667,1,0,0
7531,0.0788,10.66895539,13.87,752,3901.041667,1,0,0
9131,0.1221,10.34174248,0.46,722,3510.0,5,1,0
6827,0.1392,11.08214255,0.78,762,3600.0,0,0,0
8582,0.145,11.40756495,9.37,647,2850.0,1,0,0
6192,0.1287,11.00209984,14.34,687,1860.0,0,0,0
7070,0.1025,11.35040654,18.56,732,3510.041667,2,0,0
3506,0.0768,11.54481165,0.87,777,4410.0,3,0,0
4192,0.0859,10.96812932,8.07,737,2880.0,1,0,0
9544,0.1348,11.19821472,12.44,682,4230.041667,4,0,0
9102,0.1379,10.49127422,19.0,707,3180.0,5,0,0
260,0.0743,10.62861778,2.32,772,2610.041667,0,0,0
6816,0.0894,10.1266311,16.56,727,2250.0,1,0,0
1616,0.1525,11.00209984,1.28,702,1290.041667,1,0,0
3283,0.1189,10.06845099,1.27,702,2884.0,2,0,1
5675,0.1253,10.27505111,6.91,692,1710.0,3,0,0
4045,0.0932,11.32055357,4.29,772,5760.0,2,0,0
642,0.1513,11.251560699999999,10.25,662,3332.0,1,0,0
2692,0.1316,10.40426284,14.0,697,1710.0,0,0,0
9319,0.1322,10.858999,19.62,717,4319.958333,4,0,0
4916,0.1461,11.82041016,21.94,697,4440.0,0,0,0
3039,0.1537,11.23848862,12.55,667,1407.0,2,0,0
5599,0.1287,11.33857208,6.19,727,5142.0,0,0,1
3712,0.1607,10.95954023,23.85,662,3240.0,0,1,1
9201,0.1148,10.63585545,16.07,737,4499.958333,4,0,1
7564,0.1496,12.46843691,12.58,687,9660.041667,2,0,0
6683,0.1218,11.40756495,17.85,722,6961.0,0,0,0
5244,0.1287,10.93310697,23.57,687,5100.0,0,0,0
7843,0.1628,10.93310697,11.38,667,2520.0,4,2,0
5421,0.1392,10.30895266,18.04,672,1950.0,1,0,0
5429,0.1253,10.645424900000002,22.74,702,3030.0,1,0,0
2882,0.1663,11.47210347,15.46,672,5219.958333,1,1,0
7744,0.1122,11.00209984,19.5,742,5609.958333,5,1,0
6471,0.1461,11.81303006,20.74,747,4110.041667,0,0,0
7980,0.1122,11.35040654,7.4,672,3360.041667,8,0,1
2275,0.1442,10.88556602,17.0,687,1830.0,0,0,1
5331,0.1357,10.62132735,23.94,687,3000.0,2,0,0
4296,0.1183,11.08214255,23.39,712,2940.0,1,0,0
927,0.1103,11.15625052,1.37,677,2339.958333,0,3,0
9019,0.1821,10.08580911,6.85,672,809.9583332999999,0,0,0
6933,0.0774,11.46163217,18.15,777,7440.041667,0,0,0
8072,0.147,10.87426647,18.52,647,3699.0,2,0,0
3372,0.1253,11.47634446,13.43,692,3990.0,2,0,0
2340,0.1537,11.40645322,22.59,702,4980.0,1,0,0
1115,0.1134,10.12647109,11.23,682,2460.0,3,0,0
6391,0.0894,11.65094676,6.34,737,2310.041667,1,0,0
3747,0.1411,11.04285783,15.55,677,2250.0,1,0,0
1203,0.1191,10.16600565,21.97,707,2280.0,1,0,0
1221,0.1254,10.91501573,22.13,682,5400.0,2,0,0
5882,0.1496,10.77895629,13.68,692,4920.041667,0,0,1
4119,0.1183,10.34884622,5.69,712,2460.958333,1,0,0
6711,0.0774,9.798127037,18.0,787,4110.041667,0,0,0
5208,0.0859,12.20607265,0.26,797,7050.0,0,0,0
2166,0.0737,11.08214255,7.68,782,5340.041667,0,0,0
1403,0.1083,11.184421400000002,17.87,712,3899.958333,0,0,0
8843,0.1588,11.28978191,0.98,697,1140.0,7,0,0
6344,0.07400000000000001,11.17043516,11.98,772,5790.0,2,0,0
7295,0.0788,10.91508846,21.84,722,5520.0,2,0,0
790,0.1134,11.35040654,9.37,702,4590.0,1,0,0
6515,0.1287,11.28978191,10.0,722,1890.0416670000002,1,0,0
4487,0.1496,10.858999,15.65,662,5461.0,0,2,0
1064,0.1166,10.41774727,23.75,702,5430.0,2,0,0
88,0.1533,11.40756495,5.24,662,1770.0,0,0,0
1416,0.1367,11.69524702,13.01,672,4200.0,3,0,1
7521,0.1025,10.46310334,11.59,717,3691.0,1,0,0
4964,0.1322,10.59663473,22.41,697,5009.958333,1,0,1
5597,0.1253,10.08029393,3.27,757,4319.958333,3,0,1
7881,0.1501,11.08214255,10.69,647,2969.0,10,1,0
3259,0.0963,11.59910316,13.06,762,7739.958333,3,1,0
9573,0.1461,12.18075484,10.39,672,10474.0,2,0,1
2726,0.1474,10.30895266,15.44,677,8617.0,0,1,0
937,0.1008,10.70324447,11.73,742,4499.958333,1,0,0
4675,0.0859,10.85614879,8.52,812,10950.0,0,0,0
1241,0.1254,10.34174248,3.02,667,7380.0,3,0,0
4542,0.1114,11.65268741,11.3,732,3930.0,0,0,0
6803,0.0774,11.56171563,7.43,747,6930.0,1,0,0
8180,0.092,10.858999,11.08,732,6870.0,5,1,0
9081,0.1347,10.13399909,19.44,722,5999.958333,0,0,0
4089,0.0963,11.00209984,19.4,762,12000.0,0,0,0
9133,0.1253,11.60823564,5.05,707,6029.958333,6,0,0
9207,0.1322,11.55760242,23.71,692,5910.0,0,0,0
9566,0.2164,11.00209984,24.06,662,1800.0,9,0,1
4297,0.0894,12.10071213,4.33,742,4259.958333,3,0,1
1599,0.0768,11.22524339,11.9,752,3210.0,0,0,0
3173,0.1221,11.15625052,16.94,752,6467.0,0,0,0
2669,0.1221,10.71894086,20.95,747,5760.0,1,0,0
7889,0.1596,10.27505111,11.42,667,4050.0,8,0,1
4649,0.1148,10.67359577,23.61,752,8679.958333,0,0,0
4665,0.1148,11.22524339,12.66,727,3270.0,2,1,0
8462,0.1608,11.43496392,21.91,647,4950.0,3,0,0
2837,0.1682,10.81977828,18.41,667,4890.041667,2,0,0
1882,0.1284,10.73639668,19.57,697,3450.041667,1,0,0
3391,0.1158,10.76308094,23.7,712,3330.0,1,0,1
1287,0.1096,11.08214255,12.04,697,8219.958333,0,0,0
6040,0.1218,11.01862914,12.96,727,4774.041667,1,0,0
2278,0.0768,11.01039864,11.58,787,3810.041667,0,0,0
5755,0.1461,10.5865844,21.39,677,2430.0,0,0,0
5358,0.1496,11.39414193,21.57,707,3599.958333,0,0,1
9431,0.1148,11.40645322,20.5,732,4590.041667,2,0,0
5411,0.0894,10.86145751,18.99,747,3209.958333,1,0,0
1179,0.1166,11.62803827,6.75,677,2759.958333,2,0,0
2151,0.1505,10.62132735,10.62,682,3270.0,1,0,0
3101,0.08,10.91508846,13.11,787,4321.0,0,0,0
8970,0.1663,9.61580548,16.48,667,1020.041667,1,0,0
6853,0.0639,10.42228135,3.39,782,6279.0,1,0,0
1625,0.0768,10.81977828,8.47,782,4950.041667,0,0,0
8536,0.16399999999999998,12.388394199999999,12.37,652,5850.958333,1,5,0
6986,0.1635,11.28978191,5.64,672,4084.0,0,0,0
6362,0.1183,10.57131693,24.31,712,2280.041667,0,0,0
3003,0.1189,11.58988651,11.34,732,3719.958333,0,0,0
6168,0.1322,10.645424900000002,13.49,717,3330.041667,0,0,1
1846,0.08,11.61728548,5.1,752,8250.041667,2,0,0
9278,0.1322,10.82804224,12.62,692,2340.0,4,4,0
7560,0.1025,11.30220443,7.36,797,12184.04167,1,0,0
6380,0.1322,11.15625052,9.14,692,3720.041667,3,0,1
3528,0.1126,10.6933984,19.04,757,7049.958333,1,0,0
3266,0.1379,11.00209984,2.18,697,8766.0,1,1,0
8871,0.0932,11.00209984,19.58,757,10950.0,0,0,0
9546,0.157,10.66895539,21.35,662,4260.041667,4,0,0
7244,0.1025,11.184421400000002,23.85,737,3810.041667,0,0,0
7129,0.0751,11.45105006,5.96,802,4560.041667,2,0,0
8854,0.1304,10.83958091,12.8,707,4200.041667,5,1,0
9315,0.1114,11.69524702,15.35,737,4979.958333,1,0,0
1174,0.1008,10.49127422,6.9,697,2339.958333,0,0,1
3742,0.1158,11.21182037,4.3,717,8460.0,1,1,0
9208,0.1982,10.85892207,23.52,682,4289.958333,10,0,0
4147,0.1218,12.15477935,24.04,722,9692.958333,0,0,0
2204,0.1284,11.16194854,11.42,722,4920.041667,1,0,0
1799,0.0963,11.08214255,9.62,797,11820.04167,0,0,0
2798,0.1253,10.71441777,22.45,712,4139.958333,1,0,0
1222,0.1191,10.81985828,16.03,672,2339.958333,3,0,0
2083,0.1253,10.81977828,11.88,722,2790.041667,1,0,1
7488,0.1533,11.22524339,0.64,677,3810.041667,0,0,0
1906,0.1505,10.84081544,15.06,662,9180.0,1,1,1
445,0.1488,11.08214255,23.89,672,7260.0,1,2,0
7159,0.1273,11.02516511,19.64,692,3030.041667,0,0,0
6692,0.1025,10.93024574,16.33,712,3750.0,3,0,0
8725,0.1159,11.06676335,10.63,687,3149.958333,10,0,1
4943,0.1531,10.91508846,19.66,752,3239.958333,1,0,0
1379,0.0938,11.81303006,9.91,767,13620.0,0,0,0
7867,0.1722,11.00209984,8.84,642,720.0,4,0,1
6063,0.1218,11.01224817,20.73,697,4440.041667,0,0,0
2742,0.1347,9.884916167,16.32,692,2189.958333,1,0,0
9236,0.1392,10.46310334,3.22,682,3990.0,4,0,0
6577,0.16699999999999998,11.28978191,18.81,682,2494.0,0,0,0
6880,0.1253,10.858999,7.04,707,13590.041669999999,3,0,1
8759,0.0863,10.68051622,10.18,742,2399.958333,3,0,0
8168,0.1141,11.98292909,12.26,702,6960.0,4,0,0
8799,0.1443,10.37349118,28.76,727,3240.0,0,0,0
1485,0.0907,10.73639668,21.65,747,2970.0,0,0,0
2496,0.1411,10.858999,24.92,687,3240.0,0,0,0
2250,0.1347,10.77895629,20.32,687,3420.041667,1,1,0
1169,0.1039,10.46310334,13.17,697,4229.958333,1,0,1
615,0.1387,10.81985828,20.93,672,2340.041667,0,0,0
149,0.1154,10.71441777,17.76,717,1500.0,0,0,0
8710,0.1197,10.77895629,15.38,677,4229.958333,4,0,0
470,0.0945,10.89673933,11.02,742,3285.0,5,0,0
3880,0.1357,9.680344001,7.35,692,1514.0,0,0,0
1675,0.1715,11.05366789,19.13,667,4290.0,3,0,1
2291,0.1284,10.71441777,6.59,717,2040.0416670000002,3,0,0
492,0.1039,10.71441777,5.57,707,4140.041667,0,0,0
4584,0.1148,10.4341158,17.44,752,4802.0,0,0,0
7900,0.1438,12.30138283,14.5,692,7387.0,4,0,0
9249,0.1809,11.26446411,20.42,712,3750.0,7,0,0
2546,0.0932,10.62132735,10.77,742,2730.0,1,0,0
5795,0.1148,12.20607265,5.18,777,12690.0,3,0,0
3232,0.1189,11.12726298,4.29,712,3059.958333,2,0,0
7220,0.0714,10.98529272,12.85,732,3480.041667,0,0,0
5953,0.1114,11.849397699999999,8.1,742,5040.0,3,0,0
1727,0.1158,11.26446411,14.52,742,4710.0,2,0,0
9570,0.1671,10.645424900000002,28.06,672,3210.041667,5,0,1
9528,0.1062,10.62132735,7.02,707,8013.0,4,0,1
1259,0.1507,10.22194128,7.9,662,1500.0,1,0,0
2701,0.1221,10.63825641,17.78,717,2520.0,0,0,1
9427,0.1496,10.91508846,21.36,672,7800.041667,0,1,0
1086,0.1008,10.40426284,18.91,717,3480.958333,0,1,0
7031,0.0788,10.94316338,21.49,722,3896.041667,1,0,0
5610,0.1253,11.849397699999999,8.36,697,9389.958333,2,0,0
1538,0.1336,11.35040654,10.74,687,6630.041667,2,0,1
1596,0.102,10.69194491,14.37,732,2610.041667,0,0,0
5504,0.0705,10.59663473,9.48,772,6179.958333,0,0,0
7693,0.1322,10.49127422,19.53,692,1530.041667,0,0,1
3675,0.1158,11.55214618,18.25,707,5160.0,1,0,0
4465,0.1183,10.83958091,16.8,707,5101.0,3,0,0
971,0.1071,12.20607265,12.48,702,7319.958333,1,0,1
3318,0.0932,12.14950229,7.69,742,5999.958333,1,0,0
9145,0.1979,11.28978191,19.2,692,5639.958333,6,0,0
3775,0.1347,10.87804719,18.66,697,3119.958333,2,0,0
5846,0.1357,11.08214255,12.55,677,2640.041667,1,0,0
8646,0.1545,10.79957558,17.85,642,4590.0,1,2,0
3321,0.1158,10.46307477,15.39,712,3930.0,2,0,0
7343,0.1025,11.23681617,13.36,702,4835.0,1,0,0
1880,0.0932,10.37255324,8.48,782,3390.041667,0,0,0
4231,0.1426,11.60823564,20.04,682,4080.0,0,0,1
4742,0.0774,11.26830288,9.27,747,3119.958333,1,0,0
9149,0.1411,12.23442684,23.46,697,13920.0,0,0,1
6814,0.07400000000000001,10.96127785,21.96,787,11160.04167,0,0,0
9346,0.2121,11.40756495,10.24,682,1452.0,10,0,0
7670,0.1025,10.81977828,19.23,712,4296.041667,2,0,0
3084,0.0932,11.58988651,5.48,787,4499.958333,1,0,0
694,0.1071,11.15625052,0.57,727,5040.041667,1,0,1
4492,0.1322,11.40756495,12.08,677,13500.0,2,0,0
5639,0.1357,10.81977828,15.53,702,9089.958333,2,0,0
1755,0.1411,11.20775808,15.99,707,3360.041667,0,0,1
8415,0.1008,9.392661928999999,3.0,707,930.0416667000002,1,0,1
3007,0.1568,10.3768605,23.88,667,1499.958333,1,0,1
3455,0.1322,10.30895266,5.2,682,1684.9583329999998,0,0,0
2343,0.1316,11.23848862,16.56,712,3245.041667,0,0,1
6628,0.1114,11.00209984,8.12,732,3330.0,2,0,0
8639,0.1166,11.22524339,20.67,707,4230.0,2,0,0
2416,0.1284,11.257981599999999,18.83,702,3090.041667,2,0,0
6227,0.1253,10.30895266,18.36,687,2700.041667,2,0,0
7683,0.0788,10.46310334,21.63,742,4650.041667,0,0,0
3336,0.1347,11.69524702,12.8,697,5639.958333,2,0,0
2903,0.1379,12.06155541,2.44,687,5377.0,2,0,0
7075,0.1533,10.51867319,14.3,672,6450.041667,0,0,0
4730,0.0859,10.38899537,7.83,737,2160.0,0,0,0
5879,0.1114,10.1266311,7.58,707,3270.0,0,0,0
8682,0.1222,10.645424900000002,9.71,682,3599.958333,5,0,0
323,0.1362,10.30895266,21.88,667,1601.041667,0,0,0
7529,0.0714,11.05089001,8.57,752,5766.041667,3,0,0
4645,0.0859,10.30895266,1.8,792,7889.958333,0,0,0
830,0.0768,10.5865844,9.52,817,6629.958333,0,0,0
6509,0.1461,11.2835123,13.93,667,3660.0,0,0,0
5379,0.1183,10.30895266,22.52,712,3599.958333,0,0,0
5759,0.0751,10.91508846,22.28,737,3607.0,2,0,0
2212,0.1316,9.392661928999999,11.5,742,4531.041667,5,0,0
7507,0.1099,11.47210347,16.1,712,4320.041667,0,0,0
1644,0.1051,10.858999,19.87,707,6840.0,0,0,0
4874,0.1183,11.0544285,15.87,732,8460.0,1,0,1
1020,0.0863,11.112447900000001,10.33,727,5189.958333,1,1,0
4921,0.07400000000000001,10.73639668,23.87,772,2912.0,2,0,0
1376,0.1178,10.73116563,15.21,707,5039.958333,0,0,0
9397,0.1348,11.06663836,4.29,727,4500.041667,6,0,0
6331,0.1461,10.40426284,18.62,667,3030.041667,1,0,1
2057,0.1095,11.28978191,2.77,752,5717.041667,1,0,0
4454,0.07400000000000001,11.15625052,18.31,762,5729.958333,1,0,0
7899,0.1154,9.825526011000001,1.3,667,2910.0,2,0,1
6043,0.1357,10.42821608,21.76,692,6780.041667,3,0,0
7009,0.1392,10.53049493,14.13,692,13620.041669999999,0,4,0
9562,0.1348,10.93310697,17.76,717,3870.041667,6,0,0
5321,0.1218,10.59663473,22.23,692,2220.0,2,0,0
1251,0.1191,10.23981692,19.33,687,2280.0,1,0,0
2763,0.1347,11.51292546,7.25,737,2160.0,3,0,0
5527,0.1635,11.42954386,14.45,662,4020.0,0,0,0
9348,0.1774,11.51292546,0.22,727,5670.0,9,0,0
7989,0.1438,11.51292546,11.4,647,7350.041667,15,0,0
6635,0.1635,10.59663473,0.78,757,1350.041667,0,0,0
4767,0.0894,11.77528973,9.81,777,5070.0,1,0,0
3825,0.1221,10.59663473,4.59,742,4020.0,1,0,0
6011,0.1496,11.43171541,0.47,772,4410.041667,3,0,0
