int.rate,log.annual.inc,dtai,fico,days.with.cr.line,inq.last.6mths,delinq.2yrs,default
0.1218,10.81977828,19.42,707,3989.958333,3,0,0
0.1392,10.89673933,15,682,3853.041667,0,0,1
0.1253,10.6454249,22.74,702,3030,1,0,0
0.1253,10.30895266,16.08,712,3629.958333,1,0,1
0.1322,11.25392155,10.59,707,4860,0,0,0
0.1531,11.82041016,5.99,682,3930.958333,0,0,1
0.1183,11.18191827,19.31,722,3720.041667,1,0,0
0.0859,11.12726298,7.82,802,8160,1,0,0
0.1392,10.30895266,20.16,697,1409.958333,1,0,1
0.1183,12.75995776,4.87,812,6660,0,0,0
0.1461,10.91508846,19.03,692,4720.958333,1,0,0
0.1253,11.15625052,9.89,707,7083,0,0,0
0.1218,11.15625052,7.41,712,4112,0,0,0
0.1253,10.69194491,20.75,697,4020,1,0,0
0.1183,10.66895539,23.79,707,2580,1,0,0
0.1148,11.60823564,11.02,712,8830,1,0,0
0.1565,9.392661929,12,662,9479.958333,0,1,0
0.1114,9.957975738,20.34,722,6932,1,0,0
0.0859,10.08580911,8.95,722,1860,0,0,0
0.1253,9.472396897,11.63,697,4140,3,0,0
0.1392,9.906682443,17.58,677,1750.958333,0,0,0
0.1392,11.35040654,18.59,702,2973,2,0,0
0.1496,10.98529272,24.08,677,5039.958333,0,0,0
0.0774,10.30895266,14.75,767,7860,2,0,0
0.1392,11.73606902,14.16,692,3629.958333,0,0,1
0.1183,10.91508846,12.7,737,2250,1,0,0
0.1774,10.71441777,10.35,667,4289.958333,0,0,0
0.1218,10.6454249,20.91,697,3240.958333,3,0,0
0.1461,10.92593848,20.2,667,2220,1,0,0
0.1218,10.96819829,4.43,697,11790,1,0,0
0.1183,10.1266311,12.91,697,3780,2,0,0
0.1739,11.62625415,8.88,667,4200,2,0,0
0.1531,10.62132735,8.2,662,1860,0,1,0
0.1253,9.761463053,16.32,692,7320,0,0,0
0.1496,10.89673933,11.78,682,1709.958333,1,0,0
0.1218,12.07539432,10.19,717,3840,2,0,0
0.1253,10.61624126,13.54,687,2159.958333,1,0,0
0.0894,9.729134165,14.93,732,3569.958333,1,0,0
0.1461,11.65268741,13.36,677,4349.958333,2,0,1
0.1392,11.35040654,9.19,677,2069.958333,2,0,0
0.1218,10.81977828,1.92,727,3209.958333,3,0,1
0.1183,11.38509209,19.7,732,6481.958333,2,0,0
0.1287,11.04132055,13.63,712,2340,1,0,0
0.0774,10.9156156,11.88,777,11249.95833,3,1,1
0.1114,10.37349118,12.98,727,2069.958333,3,0,1
0.1148,10.39352663,18.19,782,2160.958333,0,0,0
0.0894,11.21182037,13.28,717,4980.958333,1,0,0
0.1148,10.97382039,10.99,717,3660,2,0,0
0.0894,10.37349118,18.56,757,4739.958333,1,0,0
0.0894,11.2515607,15.8,752,9779.958333,0,0,0
0.0894,10.77895629,16.63,732,3629.958333,2,0,0
0.1496,10.59778407,19.78,687,1170,0,0,0
0.1913,11.90496755,18.54,662,4890,1,1,1
0.1531,11.00209984,15.5,672,3629.958333,1,1,1
0.16,10.56874953,8.14,757,1439.958333,3,0,0
0.1357,11.30220443,0.81,752,4770,7,1,1
0.0859,11.22524339,10.5,757,14400,0,0,0
0.1426,10.81977828,19.61,682,3150.958333,0,1,0
0.1565,10.91508846,10.82,697,7949.958333,1,0,0
0.1322,11.47210347,10.95,712,4319.958333,2,1,0
0.1565,9.903487553,18.9,727,2429.958333,0,0,0
0.1565,10.48893816,22.89,682,2519.958333,1,0,0
0.1148,10.30895266,2.8,732,5250,2,0,0
0.1392,10.6454249,21.17,667,2519.958333,3,0,0
0.1148,10.727663,8.84,737,4410,0,0,0
0.1183,12.22587527,6.29,727,7559.958333,1,0,0
0.0774,14.12446477,0.62,782,4709.958333,2,0,0
0.1357,11.00209984,18.58,697,2524.958333,0,0,0
0.1253,11.00209984,17.9,732,4649.958333,1,0,0
0.167,11.69524702,3.88,692,4650.958333,1,0,0
0.1114,9.574983486,6.75,712,3149.958333,0,0,0
0.0774,10.23995979,16.5,772,6720,0,0,0
0.1287,13.71015004,1.16,747,4890,1,0,0
0.1392,11.19821472,13.55,682,8430,0,1,0
0.1183,9.862665558,22.69,717,3330,0,0,0
0.1322,11.19821472,11.74,682,4384,2,1,0
0.1531,10.42821608,20.52,712,1200,1,0,0
0.0705,10.59663473,9.48,772,6179.958333,0,0,0
0.1114,10.77895629,8.82,722,3239.958333,0,0,0
0.1183,10.59663473,17.61,722,2190,0,0,0
0.1357,10.81977828,5.78,682,4380.958333,2,1,1
0.1496,10.6454249,3.71,667,1920,0,0,0
0.1322,10.81977828,12.5,707,2580,3,0,0
0.1531,11.62625415,12.15,672,5369.958333,1,1,0
0.1392,11.29177992,21.48,677,6630,1,0,0
0.1322,10.59663473,8.64,757,3209.958333,6,0,1
0.074,10.81174611,1.33,797,7589.958333,0,0,0
0.1426,10.71441777,24.61,662,2554,0,1,0
0.1635,10.77895629,18.13,717,1620,0,0,0
0.1496,11.17504424,8.73,702,5069.958333,1,1,0
0.1183,10.71441777,23.15,702,3632,0,0,0
0.1322,10.3809632,15.63,707,14879.95833,0,0,0
0.1287,10.96819829,18.12,687,3480,1,0,0
0.0894,10.30895266,14.72,757,2099.958333,0,0,0
0.1426,8.476371197,13.75,702,2580,0,0,1
0.0894,11.28978191,9.29,742,3090,4,0,0
0.1183,10.91508846,1.07,737,3569.958333,0,0,0
0.1357,11.60823564,10.46,677,8339.958333,0,0,0
0.1253,11.12726298,8.33,682,5429.958333,3,0,0
0.1253,9.700146629,4.85,722,1110,3,0,1
0.1635,11.42954386,14.45,662,4020,0,0,0
0.1357,10.4341158,20.79,682,2310,0,0,0
0.1565,10.1266311,7.34,672,2160.958333,1,0,0
0.1565,10.858999,0.35,797,9690.041667,1,0,0
0.1322,9.76995616,14.13,677,5759.958333,1,0,0
0.1183,11.1844214,19.5,737,4500,1,0,0
0.1461,10.93310697,8.81,662,8220,0,1,0
0.1531,11.75978554,24.08,712,8279.958333,3,0,0
0.1183,11.49272276,4.87,767,9630.041667,3,0,0
0.1218,10.50012383,13.02,707,4140,1,0,1
0.1253,10.23995979,22.54,687,4110.041667,2,0,0
0.1148,10.23995979,18.9,717,3724,0,1,0
0.1287,11.23843599,1.58,692,3391,3,0,0
0.2086,11.81303006,12.78,672,10169.95833,2,0,0
0.074,10.60221911,8.89,772,9089.958333,2,0,0
0.0894,11.34332268,5.52,792,5280,1,0,0
0.1565,10.45737267,20.41,702,2549.958333,0,0,0
0.06,10.52942598,10.3,747,2160.958333,6,0,0
0.1704,11.73606902,9.66,667,3644,1,0,0
0.1461,11.65268741,10.12,747,3903,0,0,0
0.1496,10.81977828,19.58,702,2849.958333,0,0,0
0.1322,11.08214255,19.68,677,5399.958333,1,0,0
0.1183,11.71993963,15.88,722,7442,2,0,0
0.0894,11.3736634,10.54,732,4140,1,0,0
0.1114,11.88448902,3.32,757,4200,0,0,0
0.1496,10.6281334,4.22,667,1470,2,0,0
0.0859,11.23321156,4.75,752,5220,2,0,0
0.1218,10.4341158,22.34,712,7470,1,1,0
0.1183,11.39526742,5.66,702,5970,2,0,1
0.0894,11.40756495,8.77,747,4589.958333,2,0,0
0.0788,10.727663,7.74,717,3519.041667,0,0,0
0.1322,10.83295114,3.88,682,3959.958333,2,0,0
0.0894,10.54534144,23.4,747,4860,0,0,0
0.0859,11.04292184,9.02,777,13950,2,0,0
0.1183,11.22524339,14.48,727,2789.958333,0,0,0
0.1357,10.69194491,6.33,692,11101,0,0,0
0.167,11.48497363,10.71,672,3989.958333,2,0,0
0.1392,10.22557105,11.87,672,4916.041667,0,0,0
0.0774,11.1124479,12.77,772,7169.958333,0,2,0
0.0894,11.46163217,15.52,762,4020,0,0,0
0.1183,10.75052252,3.65,722,8856,0,0,0
0.0774,10.66326482,14.23,747,2489.958333,1,0,0
0.1392,9.998797732,21.49,667,3335,0,0,0
0.1357,10.22557105,9.87,672,2099.958333,2,0,0
0.0774,11.28978191,0.54,797,6000,0,0,0
0.1183,10.91508846,13.13,742,5789.958333,0,0,0
0.0894,10.34174248,14.94,762,6149.958333,1,0,0
0.1322,10.77167988,20.67,682,3420,1,0,0
0.1531,10.4487146,20.35,667,1860,3,0,0
0.1218,10.62132735,21.69,707,2549.958333,1,0,0
0.1218,11.12726298,5.36,712,5280,3,0,0
0.1253,10.84933709,9.27,742,6960,0,0,0
0.16,11.38639806,5.32,697,1574,0,0,0
0.1565,9.952277717,18.91,697,1170,0,0,0
0.1287,10.30895266,20.12,692,2340,1,0,0
0.074,10.47425013,0.85,782,4800,0,0,0
0.1496,11.66392834,12.71,677,5789.958333,0,0,0
0.1114,13.71015004,1.7,722,4112,2,0,0
0.1287,11.21182037,9.34,697,3030,2,0,0
0.1148,10.49127422,1.03,742,2220,0,0,0
0.1322,11.01862914,9.68,712,6119.958333,3,0,0
0.1496,10.29688008,20.69,662,4110,0,0,0
0.1253,10.16585182,21,692,4080,2,0,0
0.16,11.98292909,5.31,717,5970,0,0,0
0.1531,10.49127422,21.87,667,1500,2,0,1
0.074,10.81977828,5.23,787,4500,0,0,0
0.1218,11.03488966,10.88,717,2443.958333,0,0,0
0.1218,10.77895629,12.7,717,7080,1,1,0
0.1461,10.81977828,19.78,737,2459.958333,2,0,0
0.1843,11.81303006,6.73,687,5819.958333,3,1,0
0.1253,10.08029393,3.27,757,4319.958333,3,0,1
0.1531,11.86358234,7.31,747,5850,0,0,0
0.1287,11.33857208,6.19,727,5142,0,0,1
0.0894,10.6454249,21.2,727,6059.958333,2,0,0
0.074,10.87804719,14.9,767,6059.958333,1,0,0
0.1183,10.76789534,6.77,812,3656,0,0,0
0.074,11.00209984,6.8,762,7982.958333,2,0,0
0.0859,10.55841352,5.61,727,2310,1,0,0
0.0859,10.49127422,3.47,767,4150.041667,0,0,0
0.0774,10.66895539,23.22,762,8099,1,0,0
0.1218,9.510444964,1.24,747,2549.958333,0,0,0
0.1287,10.87426647,16.57,682,3644.958333,1,0,1
0.1392,11.08214255,14.88,682,3390,1,0,0
0.1253,11.8493977,8.36,697,9389.958333,2,0,0
0.0788,10.858999,9.09,762,5791.041667,0,0,0
0.1287,11.53272809,18.69,687,7980,3,0,0
0.1287,10.82774645,16.07,697,3629.958333,0,0,0
0.1461,11.2515607,16.44,662,4709.958333,1,1,0
0.0894,10.30895266,11.8,767,7080,0,0,0
0.1148,10.96065265,10.53,757,5190,0,0,0
0.0894,11.35040654,0,757,3910.958333,3,0,0
0.1426,11.00209984,16.28,702,5550,0,0,0
0.1114,10.818177,19.31,722,3241.958333,0,0,0
0.16,11.69524702,18.08,757,4019.958333,0,0,1
0.1287,11.16726111,11.09,687,6660,3,0,1
0.1183,11.22524339,8.74,807,5280,3,0,0
0.1114,11.53632944,1.54,757,4259.958333,0,0,0
0.1218,10.77895629,10.68,707,5730,2,0,0
0.16,10.858999,0.6,682,2640.041667,0,0,1
0.1148,10.81977828,12.03,712,4170,1,0,0
0.1357,10.70324447,4.88,717,4589.958333,1,0,0
0.1114,10.59663473,16.71,752,5557.041667,2,0,0
0.1218,10.59663473,16.14,707,2947.041667,0,0,0
0.0894,10.727663,0.26,782,5399.958333,3,0,0
0.1218,10.69194491,17.4,717,6390,0,0,0
0.1322,11.60823564,9.86,687,5880,1,0,0
0.1531,10.30895266,9.8,667,1860,0,0,1
0.0859,10.37349118,5.85,732,5910.041667,3,0,0
0.1183,10.95109493,14.77,722,5280,0,0,0
0.0859,11.09741002,14.16,747,5009.958333,3,0,0
0.1461,10.57131693,10.68,722,1260,0,0,0
0.1287,12.03617361,13.7,722,5280.041667,0,0,0
0.1357,10.81977828,15.53,702,9089.958333,2,0,0
0.0894,10.77895629,21.75,717,6175,3,0,0
0.0894,10.23895929,6.13,742,4110,1,1,0
0.1253,10.91508846,15.4,702,3540,1,0,0
0.0894,11.64745636,11.87,742,7050,2,0,0
0.074,11.28978191,3.92,752,6660,0,0,0
0.1114,11.6307085,0.99,772,4574.041667,0,0,0
0.1218,10.6896696,8.67,692,3239.958333,0,0,1
0.1809,10.34817337,11.73,662,1140,1,0,0
0.1531,10.72317927,14.7,682,3060.041667,1,0,0
0.1392,11.00209984,6.42,677,5789.958333,0,3,0
0.0894,10.47333652,12.52,812,6419.958333,0,0,0
0.074,11.79810441,1.72,772,9990.041667,2,0,0
0.16,11.08214255,5.72,677,1440,1,0,0
0.1148,11.05089001,10.17,802,4058.041667,1,0,0
0.1062,10.71441777,23.55,722,3874.041667,1,0,0
0.1253,10.49404814,20.78,707,7740.041667,1,1,0
0.1183,11.35040654,20.57,717,4980,1,0,0
0.16,11.49272276,6.06,662,5010,0,0,0
0.1322,10.46310334,17.93,697,4320,0,0,0
0.0859,10.49127422,20.7,757,3330.041667,0,0,0
0.0859,11.00209984,14.46,792,4110.041667,0,0,0
0.0859,11.41861479,2.94,752,4890.041667,0,0,0
0.0894,10.89673933,23.44,732,5310.041667,2,0,0
0.1253,10.79957558,19.06,712,2670.041667,2,0,0
0.0859,10.87804719,15.31,752,14580,1,0,0
0.1392,10.89673933,20.7,672,2400.041667,1,0,1
0.1148,10.81977828,1.87,717,13110,0,0,0
0.0859,11.28978191,6.52,802,5460,1,0,0
0.1218,11.69524702,21.58,722,7050.041667,0,0,0
0.1322,11.39639165,5.66,732,5160.041667,3,0,0
0.1114,10.81977828,5.88,717,5280.041667,3,0,0
0.1392,11.05089001,10.55,747,3251,3,0,0
0.1148,11.28978191,14.31,737,7170,0,0,0
0.0859,8.699514748,6,732,2157,1,0,1
0.1496,11.62625415,19.09,707,4860.041667,0,0,0
0.1253,10.27505111,6.91,692,1710,3,0,0
0.074,10.81977828,17.93,772,9420,0,0,0
0.1426,11.40756495,15.6,727,7560,1,0,0
0.0894,10.96127785,14.33,727,7020.041667,0,1,1
0.2121,11.73606902,19.87,662,7920,1,0,1
0.1426,11.44035477,4.27,677,5070,3,0,0
0.0774,10.59663473,11.58,762,3720.041667,0,0,0
0.0894,11.58058411,10.65,727,3330.041667,0,0,0
0.16,11.22524339,0.56,752,5520.041667,2,0,0
0.0774,11.15625052,12.32,752,3270,3,0,0
0.1531,11.16761428,21.31,672,4023,0,0,0
0.1565,10.90381461,9.84,687,5487,0,0,0
0.0894,10.87804719,24.34,732,4290,2,0,0
0.1183,9.764225485,20.34,732,1920.041667,1,0,1
0.1148,10.13459927,11.57,702,5760,2,0,1
0.1218,12.20607265,6.28,737,3690.041667,0,0,1
0.0859,11.03488966,0,782,3960,1,0,0
0.1461,10.93310697,12.73,682,3150,0,0,0
0.1148,10.40426284,23.67,757,1800,0,0,0
0.1183,11.47210347,23.75,702,7530.041667,1,0,0
0.1496,10.16277015,22.36,662,2850,3,1,1
0.1635,11.00209984,3.16,667,2880,1,0,1
0.0894,11.23413706,5.58,762,2430,3,0,0
0.0894,11.22524339,5.55,777,6840,2,0,0
0.1392,11.39751461,16.51,692,5790,0,5,0
0.0859,11.40756495,12.59,742,8040,1,1,1
0.1253,11.30958454,5.12,727,1410,2,0,0
0.0774,11.35040654,7.06,777,4440.041667,3,0,0
0.1531,10.70283989,6.74,662,3510,0,0,0
0.0859,11.22524339,2.42,752,5970.041667,3,0,1
0.1461,10.59663473,16.35,662,1800,0,0,0
0.1392,10.23995979,15.64,672,3630,0,0,0
0.1148,10.49127422,0.5,777,2460,0,0,0
0.1183,10.1266311,12.96,742,1350,0,0,0
0.1531,10.6454249,21.51,672,2760.041667,0,0,0
0.1148,10.96819829,6.23,742,3030.041667,1,0,0
0.1287,10.79374227,21.06,692,3665.041667,2,0,0
0.16,10.77895629,20.6,662,4110.041667,2,2,1
0.1218,11.58988651,2.38,722,2280.041667,1,0,0
0.1496,10.54534144,10.33,667,2235.041667,1,2,0
0.1322,12.65395847,10.49,717,7050.041667,2,0,0
0.1392,10.41271189,18.48,682,2161,0,0,0
0.1878,11.08214255,2.79,662,3720.041667,2,1,0
0.1287,10.91508846,17.93,717,4110.041667,0,0,0
0.0859,11.51292546,0.22,792,8880.041667,1,0,0
0.1496,10.78692446,17.34,687,3540,2,0,0
0.1565,10.858999,22.71,662,1620.041667,2,0,0
0.1461,11.01862914,12.59,667,2280.041667,1,0,1
0.1183,10.46310334,13.92,712,1770,0,0,0
0.1218,11.56171563,8.21,762,5643.041667,0,0,0
0.1357,9.998797732,19.25,707,1110.041667,0,0,0
0.1287,9.59315079,5.81,682,8550.041667,2,1,0
0.167,10.26813067,7.54,677,1230.041667,2,0,1
0.1357,10.26813067,19.26,702,1802,2,0,0
0.1426,10.19913779,23.75,722,5070,1,0,0
0.0859,11.15625052,4.15,782,8520.041667,3,0,0
0.1287,10.71441777,17.89,697,2970.041667,0,0,0
0.1426,11.00209984,6.54,732,5226.041667,0,1,0
0.1531,11.01862914,0.49,677,3030.041667,2,0,1
0.1357,10.42228135,10.71,677,5190.041667,2,1,0
0.1565,11.98292909,3.41,687,2490,2,0,1
0.1565,11.30012821,9.47,677,7440.041667,0,0,0
0.1322,10.71441777,15.36,682,3870,1,0,1
0.0894,10.81977828,6,752,2760.041667,0,0,0
0.0894,10.20359214,7.07,752,3840.041667,0,0,0
0.1218,11.08214255,15.1,722,5760,1,0,0
0.1739,11.38509209,23.81,662,4800.041667,0,0,0
0.1565,10.89087028,12.94,677,4560.041667,2,1,0
0.1253,10.95080655,10.78,702,3600,0,0,0
0.1218,11.62625415,14.96,737,6001.041667,0,0,0
0.1114,10.6454249,9.2,732,3330.041667,1,0,0
0.1183,12.20607265,15.1,702,2730.041667,3,0,0
0.1114,10.7898715,17.48,742,10590,3,0,0
0.1253,10.37349118,9.04,687,1740,0,0,1
0.1218,10.5941316,13.71,737,3510,0,0,0
0.0774,10.16585182,4.29,772,4770.041667,0,0,0
0.1148,10.09195684,15.6,727,8431.041667,0,0,0
0.1496,11.91839057,0.24,682,3738.041667,1,0,0
0.1426,11.69524702,20.09,692,8790.041667,1,0,0
0.0894,10.13459927,20.1,752,4087.041667,0,0,0
0.1461,10.5865844,21.39,677,2430,0,0,0
0.1461,11.81303006,8.04,767,5026,2,0,0
0.0859,10.93310697,9.11,762,5190.041667,1,0,0
0.1357,11.00209984,13.28,682,1710,3,1,0
0.0751,10.91508846,22.28,737,3607,2,0,0
0.1426,10.75739211,22.84,677,5250.041667,1,0,0
0.1322,10.35210793,14.56,727,8160.041667,0,0,1
0.1461,11.3736634,8.06,667,5460,2,0,0
0.1322,10.858999,8.58,697,3750.041667,1,0,0
0.0894,11.00209984,24.12,757,5370,0,0,0
0.074,10.41331268,3.46,752,3330.041667,2,0,0
0.1148,10.30895266,9.92,747,15692,0,0,1
0.1218,11.35040654,0.52,712,5011,1,2,0
0.1114,10.55841352,1.53,772,1500.041667,0,0,0
0.1565,11.28978191,23.65,672,1890,2,0,0
0.1183,10.30895266,15.16,722,4472.041667,0,0,0
0.0705,10.71441777,7.44,772,4740,1,0,0
0.1218,11.22524339,6.96,732,8703,0,1,0
0.1565,11.32055357,22.23,662,6960.041667,1,0,0
0.1496,11.35040654,17.34,667,3360.041667,1,0,0
0.1287,10.75790288,12.28,697,2855,1,1,0
0.0894,10.89673933,13.42,722,2610.041667,2,0,0
0.1148,10.13459927,0.29,712,2610.041667,0,0,0
0.1426,11.51292546,8.95,677,4758,1,0,0
0.1114,10.84349481,13.31,772,4410.041667,1,0,0
0.1357,12.4292162,0.89,682,2190,2,0,0
0.1322,9.798127037,2.47,702,3000.041667,0,0,0
0.1392,11.08214255,9.47,682,2070.041667,0,0,0
0.0705,9.574983486,23.42,792,7980,1,0,0
0.1218,10.49127422,17.27,702,3990,3,0,1
0.0705,10.89673933,13.67,797,9930.041667,1,0,0
0.0894,11.1123882,17.7,737,6970.041667,1,0,0
0.1253,10.57745191,11.9,682,5190.041667,3,0,0
0.0859,11.2708539,8.09,772,4761,0,0,0
0.1253,11.5228758,14.3,737,4500.041667,0,0,0
0.1183,10.4744671,5.69,722,5010,1,0,1
0.074,14.18015367,0,772,5071,0,0,0
0.1218,10.85013987,4.68,722,2040.041667,0,0,0
0.1496,11.08214255,6.65,662,1920.041667,0,0,0
0.1426,10.59663473,1.65,682,1620.041667,0,0,0
0.1148,12.20607265,5.18,777,12690,3,0,0
0.1148,11.40366848,0.56,802,3810.041667,0,0,1
0.1253,10.95080655,11.28,697,2880,2,1,0
0.1739,11.2515607,23.19,687,9631.041667,1,0,1
0.0859,10.70324447,3.42,752,5130.041667,0,0,0
0.1183,11.49272276,15.6,752,5130.041667,0,0,0
0.0705,10.858999,11.22,777,16652,0,0,0
0.1183,11.00141627,15.91,702,2970.041667,0,0,0
0.1183,11.33857208,14.67,747,6240.041667,2,0,0
0.1218,11.21182037,0.84,712,3450.041667,2,0,0
0.0894,10.93310697,16.76,752,5071,0,0,0
0.1183,10.02127059,4.48,747,3060.041667,1,0,0
0.1253,11.71993963,12.06,697,6510,0,0,0
0.0774,10.30895266,12.52,792,4170.041667,0,0,0
0.0859,9.903487553,6.3,742,9210.041667,1,0,0
0.0859,10.30895266,12.28,742,3853.041667,2,0,0
0.1531,11.75587164,9.71,682,7140.041667,0,0,0
0.1426,11.35040654,15.78,707,4530.041667,3,0,1
0.1114,10.55581274,2.84,712,4200.041667,2,0,0
0.0774,11.46507298,0.96,797,8490.041667,1,0,0
0.1322,11.01862914,17.01,692,4020,0,0,0
0.0894,10.55059289,0.94,797,11130.04167,1,0,0
0.0859,11.54248427,15.22,752,4830.041667,1,0,0
0.1253,11.33857208,20.86,702,5640.041667,1,0,0
0.0774,12.82395734,0.3,807,9663.041667,2,0,0
0.1496,10.62132735,13.2,667,4020,2,0,0
0.1183,10.95954023,17.16,692,2070,0,0,0
0.1426,11.66134547,15.74,677,4410.041667,2,0,0
0.1148,10.91508846,6.2,727,2310.041667,3,0,0
0.0859,11.91839057,4.14,757,6180,2,0,0
0.1357,10.61643736,15.79,687,4770,0,0,0
0.1392,10.49127422,8.77,682,1200.041667,0,0,0
0.1287,9.169518377,4.75,692,6270.041667,0,0,0
0.06,11.35040654,9.98,677,5705.041667,3,1,0
0.1148,11.42081018,3.54,712,5130,1,0,0
0.167,11.35040654,8.3,717,3180,3,0,0
0.1392,10.30895266,19.08,667,3300.041667,3,0,0
0.1357,10.94022444,22.06,727,5981.041667,0,0,0
0.1148,10.79345484,12.91,717,2280.041667,0,0,0
0.1114,10.71441777,23.2,772,3846.041667,0,0,1
0.0894,10.25428526,20.24,777,7112.041667,5,0,0
0.1253,10.08580911,14.2,702,1800,2,1,0
0.0894,11.49272276,15.86,747,7230,1,0,0
0.0894,11.29488139,16.15,767,5130,2,0,0
0.1982,10.91508846,17.87,692,5422,3,1,0
0.1357,11.51292546,9.8,702,4860.041667,2,1,0
0.0774,11.77528973,3.56,787,4230.041667,1,0,0
0.1253,11.33857208,10.13,712,5370,0,0,1
0.1322,10.9864446,9.3,692,6120,1,0,0
0.1426,10.69194491,21.82,747,3661,3,0,1
0.1322,10.26370422,21.3,687,5970.041667,0,0,0
0.1357,11.08214255,12.55,677,2640.041667,1,0,0
0.1253,10.91508846,0.65,792,2311.041667,0,0,0
0.1287,10.25765937,12.29,697,1950.041667,1,0,0
0.1392,10.49127422,8.93,692,2940.041667,3,0,0
0.1114,10.30895266,5.16,747,2706.041667,4,0,0
0.0774,11.23843599,11.84,772,7440.041667,1,0,0
0.1322,11.77528973,8.36,697,9420,0,3,0
0.1426,11.39075783,11.61,682,2610.041667,0,0,1
0.1565,11.08214255,13.88,747,5370,1,0,0
0.0859,11.22524339,15.36,767,10380.04167,0,0,0
0.1218,11.15625052,23.82,717,4710,0,0,0
0.1183,11.94470788,22.64,737,13020.04167,2,0,0
0.1218,10.75790288,16.67,752,3540,4,0,0
0.1183,11.28978191,8.89,707,5070,0,0,0
0.1114,10.39145388,19.93,782,14130,0,0,0
0.1461,10.40329267,16.74,667,2280.041667,2,0,0
0.1322,9.798127037,13.67,682,1894.041667,0,0,1
0.0894,11.07069263,7.53,787,3691.041667,4,0,0
0.074,9.392661929,9.6,757,2250.041667,2,0,0
0.1148,10.30895266,16.4,782,5910.041667,0,0,0
0.1218,11.0744205,18.7,707,3637,3,0,0
0.1183,10.60903256,15.7,722,9870,0,0,0
0.2121,11.95761129,10.45,667,3538,1,0,0
0.1218,10.59663473,19.32,707,2220.041667,0,0,0
0.1531,10.81977828,5.26,727,12690,3,0,1
0.1357,11.03488966,8.05,687,4320,0,1,0
0.1392,10.66895539,18.45,672,5940.041667,0,0,0
0.1635,12.14950229,18.76,662,7140.041667,0,1,0
0.1218,11.15625052,3.36,717,5070,0,1,0
0.1253,10.69194491,21.63,717,3690.041667,0,0,0
0.0894,10.30949651,19.02,742,3122.041667,0,0,0
0.1322,10.54534144,15.6,692,15360.04167,2,0,0
0.0859,10.6454249,17.26,737,2250.041667,1,0,0
0.1114,10.1266311,7.58,707,3270,0,0,0
0.0774,10.42263843,15.1,782,10770.04167,0,0,1
0.1218,9.392661929,6,727,1198.041667,0,0,0
0.1496,10.77895629,13.68,692,4920.041667,0,0,1
0.1322,10.46310334,9.02,682,2280.041667,1,0,0
0.0894,10.6454249,18.23,722,5850,3,0,0
0.1218,10.71441777,0.8,747,4770,2,0,0
0.16,11.77528973,12.6,672,4771.041667,3,1,0
0.1218,11.00209984,24.86,727,5190.041667,0,0,0
0.1496,11.51292546,17.24,702,4170.041667,0,0,0
0.1635,11.91839057,14.45,717,1904.041667,1,0,1
0.0859,10.54534144,23.34,752,3302,0,0,0
0.1148,11.03488966,18.66,722,3300,0,0,0
0.1114,10.82972862,20.29,757,3270,0,0,0
0.1114,11.00209984,17.18,732,3900,1,0,0
0.0894,11.69524702,9.44,727,4020,0,0,0
0.1392,11.04292184,4.63,667,7500.041667,2,0,1
0.1565,11.73606902,0.04,762,7170,1,0,0
0.1253,11.35040654,18.96,727,6510,0,0,0
0.0774,11.1927202,17.85,757,8465.041667,0,1,0
0.1287,11.33857208,8.64,712,3811.041667,0,0,0
0.0774,10.30895266,17.68,752,6090,0,0,0
0.167,11.22524339,20.4,697,3749.041667,0,0,0
0.1635,11.08214255,11.41,672,2970.041667,0,0,0
0.1322,11.29836745,19.91,707,6332.041667,0,1,0
0.0894,10.04498711,10.1,772,5640.041667,0,0,0
0.074,10.81977828,3.17,792,7470.041667,0,0,0
0.1531,11.69524702,9.1,682,4800.041667,0,0,0
0.1322,11.08980542,9.07,707,3060.041667,0,0,0
0.0894,12.07254125,17.22,722,7050.041667,1,0,0
0.1183,11.00209984,10.44,732,3241,0,0,0
0.0774,10.42228135,23.88,747,2490,2,0,0
0.1148,10.40411131,21.49,717,1472,0,0,0
0.0774,11.26446411,7.17,792,6360.041667,0,0,0
0.1253,9.655026193,23.69,707,2580.041667,1,0,0
0.074,10.91508846,1.88,767,5671.041667,1,0,0
0.16,11.9511804,19.9,697,7410.041667,0,0,0
0.1183,10.96337634,17.44,727,4890.041667,1,0,0
0.1287,11.00209984,12.48,692,1860.041667,1,0,0
0.1114,11.98292909,8.75,772,5640.041667,4,0,0
0.0859,11.10495723,14.29,767,5160.041667,1,0,0
0.0774,11.12726298,1.71,802,7440.041667,0,0,0
0.1148,11.51292546,5.24,732,4020,0,0,0
0.1565,12.15477935,8.21,672,3630,0,0,0
0.1357,10.24281286,4.66,682,2280.041667,1,0,0
0.1114,11.15625052,13.37,722,3630,0,0,0
0.1392,10.30895266,24.6,672,2582.041667,2,0,0
0.0859,11.02451344,10.21,747,3330.041667,0,0,0
0.0894,10.82774645,22.38,762,9539.041667,4,0,0
0.1322,10.57131693,22.12,682,7560,0,0,1
0.1287,11.52698615,14.07,702,5430,0,1,0
0.1287,11.1188453,7.15,697,8100.041667,0,0,0
0.167,9.574983486,0,662,1800,0,4,0
0.1114,11.77528973,12.15,747,9510,0,0,0
0.1357,10.91508846,18.22,682,4440.041667,0,0,1
